run_id,modelo,gmd_m,escenario,contingencia,bess_bus,bess_mw,variante_parametro,archivo_aux,estado
R000212,GMD_0p9144m,0.9144,B1_FV15,FallaLinea2_PuntaEvans_ElBight,B5,2,base,aux/bloque_002.aux,planned
R000213,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,2,base,aux/bloque_002.aux,planned
R000214,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_ElBight_SchoolHouse,B5,2,base,aux/bloque_002.aux,planned
R000215,GMD_0p9144m,0.9144,B1_FV15,FallaElevador1_PuntaEvans,B5,2,base,aux/bloque_002.aux,planned
R000216,GMD_0p9144m,0.9144,B1_FV15,FallaElevador2_PuntaEvans,B5,2,base,aux/bloque_002.aux,planned
R000217,GMD_0p9144m,0.9144,B1_FV15,FallaElevador3_PuntaEvans,B5,2,base,aux/bloque_002.aux,planned
R000218,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_ElBight,B5,2,base,aux/bloque_002.aux,planned
R000219,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo2_ElBight,B5,2,base,aux/bloque_002.aux,planned
R000220,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_SchoolHouse,B5,2,base,aux/bloque_002.aux,planned
R000221,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000222,GMD_0p9144m,0.9144,B1_FV30,FallaLinea2_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000223,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000224,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_ElBight_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000225,GMD_0p9144m,0.9144,B1_FV30,FallaElevador1_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000226,GMD_0p9144m,0.9144,B1_FV30,FallaElevador2_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000227,GMD_0p9144m,0.9144,B1_FV30,FallaElevador3_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000228,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo1_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000229,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo2_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000230,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo1_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000231,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000232,GMD_0p9144m,0.9144,B1_FV50,FallaLinea2_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000233,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000234,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_ElBight_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000235,GMD_0p9144m,0.9144,B1_FV50,FallaElevador1_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000236,GMD_0p9144m,0.9144,B1_FV50,FallaElevador2_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000237,GMD_0p9144m,0.9144,B1_FV50,FallaElevador3_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000238,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo1_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000239,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo2_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000240,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo1_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000241,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000242,GMD_0p9144m,0.9144,B5_FV15,FallaLinea2_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000243,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000244,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_ElBight_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000245,GMD_0p9144m,0.9144,B5_FV15,FallaElevador1_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000246,GMD_0p9144m,0.9144,B5_FV15,FallaElevador2_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000247,GMD_0p9144m,0.9144,B5_FV15,FallaElevador3_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000248,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo1_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000249,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo2_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000250,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo1_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000251,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000252,GMD_0p9144m,0.9144,B5_FV30,FallaLinea2_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000253,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000254,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_ElBight_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000255,GMD_0p9144m,0.9144,B5_FV30,FallaElevador1_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000256,GMD_0p9144m,0.9144,B5_FV30,FallaElevador2_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000257,GMD_0p9144m,0.9144,B5_FV30,FallaElevador3_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000258,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo1_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000259,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo2_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000260,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo1_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000261,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000262,GMD_0p9144m,0.9144,B5_FV50,FallaLinea2_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000263,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000264,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_ElBight_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000265,GMD_0p9144m,0.9144,B5_FV50,FallaElevador1_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000266,GMD_0p9144m,0.9144,B5_FV50,FallaElevador2_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000267,GMD_0p9144m,0.9144,B5_FV50,FallaElevador3_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000268,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo1_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000269,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo2_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000270,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo1_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000271,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000272,GMD_0p9144m,0.9144,B6_FV15,FallaLinea2_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000273,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000274,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_ElBight_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000275,GMD_0p9144m,0.9144,B6_FV15,FallaElevador1_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000276,GMD_0p9144m,0.9144,B6_FV15,FallaElevador2_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000277,GMD_0p9144m,0.9144,B6_FV15,FallaElevador3_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000278,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo1_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000279,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo2_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000280,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo1_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000281,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000282,GMD_0p9144m,0.9144,B6_FV30,FallaLinea2_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000283,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000284,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_ElBight_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000285,GMD_0p9144m,0.9144,B6_FV30,FallaElevador1_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000286,GMD_0p9144m,0.9144,B6_FV30,FallaElevador2_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000287,GMD_0p9144m,0.9144,B6_FV30,FallaElevador3_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000288,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo1_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000289,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo2_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000290,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo1_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000291,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000292,GMD_0p9144m,0.9144,B6_FV50,FallaLinea2_PuntaEvans_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000293,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000294,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_ElBight_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000295,GMD_0p9144m,0.9144,B6_FV50,FallaElevador1_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000296,GMD_0p9144m,0.9144,B6_FV50,FallaElevador2_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000297,GMD_0p9144m,0.9144,B6_FV50,FallaElevador3_PuntaEvans,B5,2,base,aux/bloque_003.aux,planned
R000298,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo1_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000299,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo2_ElBight,B5,2,base,aux/bloque_003.aux,planned
R000300,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo1_SchoolHouse,B5,2,base,aux/bloque_003.aux,planned
R000301,GMD_0p9144m,0.9144,BASE,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000302,GMD_0p9144m,0.9144,BASE,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000303,GMD_0p9144m,0.9144,BASE,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_003.aux,planned
R000304,GMD_0p9144m,0.9144,BASE,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_003.aux,planned
R000305,GMD_0p9144m,0.9144,BASE,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_003.aux,planned
R000306,GMD_0p9144m,0.9144,BASE,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_003.aux,planned
R000307,GMD_0p9144m,0.9144,BASE,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_003.aux,planned
R000308,GMD_0p9144m,0.9144,BASE,FallaTrafo1_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000309,GMD_0p9144m,0.9144,BASE,FallaTrafo2_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000310,GMD_0p9144m,0.9144,BASE,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_003.aux,planned
R000311,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000312,GMD_0p9144m,0.9144,B1_FV15,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000313,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_003.aux,planned
R000314,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_003.aux,planned
R000315,GMD_0p9144m,0.9144,B1_FV15,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_003.aux,planned
R000316,GMD_0p9144m,0.9144,B1_FV15,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_003.aux,planned
R000317,GMD_0p9144m,0.9144,B1_FV15,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_003.aux,planned
R000318,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000319,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo2_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000320,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_003.aux,planned
R000321,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000322,GMD_0p9144m,0.9144,B1_FV30,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000323,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_003.aux,planned
R000324,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_003.aux,planned
R000325,GMD_0p9144m,0.9144,B1_FV30,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_003.aux,planned
R000326,GMD_0p9144m,0.9144,B1_FV30,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_003.aux,planned
R000327,GMD_0p9144m,0.9144,B1_FV30,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_003.aux,planned
R000328,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo1_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000329,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo2_ElBight,B5,3,base,aux/bloque_003.aux,planned
R000330,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_003.aux,planned
R000331,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000332,GMD_0p9144m,0.9144,B1_FV50,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000333,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000334,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000335,GMD_0p9144m,0.9144,B1_FV50,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000336,GMD_0p9144m,0.9144,B1_FV50,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000337,GMD_0p9144m,0.9144,B1_FV50,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000338,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo1_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000339,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo2_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000340,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000341,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000342,GMD_0p9144m,0.9144,B5_FV15,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000343,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000344,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000345,GMD_0p9144m,0.9144,B5_FV15,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000346,GMD_0p9144m,0.9144,B5_FV15,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000347,GMD_0p9144m,0.9144,B5_FV15,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000348,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo1_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000349,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo2_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000350,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000351,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000352,GMD_0p9144m,0.9144,B5_FV30,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000353,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000354,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000355,GMD_0p9144m,0.9144,B5_FV30,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000356,GMD_0p9144m,0.9144,B5_FV30,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000357,GMD_0p9144m,0.9144,B5_FV30,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000358,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo1_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000359,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo2_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000360,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000361,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000362,GMD_0p9144m,0.9144,B5_FV50,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000363,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000364,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000365,GMD_0p9144m,0.9144,B5_FV50,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000366,GMD_0p9144m,0.9144,B5_FV50,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000367,GMD_0p9144m,0.9144,B5_FV50,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000368,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo1_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000369,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo2_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000370,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000371,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000372,GMD_0p9144m,0.9144,B6_FV15,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000373,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000374,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000375,GMD_0p9144m,0.9144,B6_FV15,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000376,GMD_0p9144m,0.9144,B6_FV15,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000377,GMD_0p9144m,0.9144,B6_FV15,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000378,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo1_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000379,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo2_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000380,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000381,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000382,GMD_0p9144m,0.9144,B6_FV30,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000383,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000384,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000385,GMD_0p9144m,0.9144,B6_FV30,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000386,GMD_0p9144m,0.9144,B6_FV30,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000387,GMD_0p9144m,0.9144,B6_FV30,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000388,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo1_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000389,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo2_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000390,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000391,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000392,GMD_0p9144m,0.9144,B6_FV50,FallaLinea2_PuntaEvans_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000393,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000394,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_ElBight_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000395,GMD_0p9144m,0.9144,B6_FV50,FallaElevador1_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000396,GMD_0p9144m,0.9144,B6_FV50,FallaElevador2_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000397,GMD_0p9144m,0.9144,B6_FV50,FallaElevador3_PuntaEvans,B5,3,base,aux/bloque_004.aux,planned
R000398,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo1_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000399,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo2_ElBight,B5,3,base,aux/bloque_004.aux,planned
R000400,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo1_SchoolHouse,B5,3,base,aux/bloque_004.aux,planned
R000401,GMD_0p9144m,0.9144,BASE,FallaLinea1_PuntaEvans_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000402,GMD_0p9144m,0.9144,BASE,FallaLinea2_PuntaEvans_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000403,GMD_0p9144m,0.9144,BASE,FallaLinea1_PuntaEvans_SchoolHouse,B5,4,base,aux/bloque_004.aux,planned
R000404,GMD_0p9144m,0.9144,BASE,FallaLinea1_ElBight_SchoolHouse,B5,4,base,aux/bloque_004.aux,planned
R000405,GMD_0p9144m,0.9144,BASE,FallaElevador1_PuntaEvans,B5,4,base,aux/bloque_004.aux,planned
R000406,GMD_0p9144m,0.9144,BASE,FallaElevador2_PuntaEvans,B5,4,base,aux/bloque_004.aux,planned
R000407,GMD_0p9144m,0.9144,BASE,FallaElevador3_PuntaEvans,B5,4,base,aux/bloque_004.aux,planned
R000408,GMD_0p9144m,0.9144,BASE,FallaTrafo1_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000409,GMD_0p9144m,0.9144,BASE,FallaTrafo2_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000410,GMD_0p9144m,0.9144,BASE,FallaTrafo1_SchoolHouse,B5,4,base,aux/bloque_004.aux,planned
R000411,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_PuntaEvans_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000412,GMD_0p9144m,0.9144,B1_FV15,FallaLinea2_PuntaEvans_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000413,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,4,base,aux/bloque_004.aux,planned
R000414,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_ElBight_SchoolHouse,B5,4,base,aux/bloque_004.aux,planned
R000415,GMD_0p9144m,0.9144,B1_FV15,FallaElevador1_PuntaEvans,B5,4,base,aux/bloque_004.aux,planned
R000416,GMD_0p9144m,0.9144,B1_FV15,FallaElevador2_PuntaEvans,B5,4,base,aux/bloque_004.aux,planned
R000417,GMD_0p9144m,0.9144,B1_FV15,FallaElevador3_PuntaEvans,B5,4,base,aux/bloque_004.aux,planned
R000418,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000419,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo2_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000420,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_SchoolHouse,B5,4,base,aux/bloque_004.aux,planned
R000421,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000422,GMD_0p9144m,0.9144,B1_FV30,FallaLinea2_PuntaEvans_ElBight,B5,4,base,aux/bloque_004.aux,planned
R000423,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,4,base,aux/bloque_004.aux,planned
